"","name","fcs.well","FSC-A","FSC-W","FSC-H","SSC-A","SSC-W","SSC-H","hA PE 582/15 561nm-A","CD21 PE-cy7 780/60 561nm-A","CD38 BV421 450/50 405nm-A","CD20 BV605 610/20 405nm-A","CD27 BV711 710/50 405nm-A","hA APC 670/30 640nm-A","DUMP APC-ef780 780/60 640nm-A","SA BUV395 379/28 355nm-A","CD19 BUV496_515-30 450/50 355nm-A","IgD BUV737 740/35 355nm-A","CD71 FITC 530/30 488nm-A","Time","XLoc","YLoc","day","sampleID","age.group","fcs.XLoc","fcs.YLoc","lib.name","lib.well"
"240","541M_d0_INX_541M_d0_001_014.fcs","E1",56003.05859375,71587.4453125,51269,14783.0390625,67363.453125,14382,3.2081023698634,2.83134098449698,0.996967067331273,2.23040524324562,1.05955075678507,2.61664292323631,0.940913032183851,1.22760208093137,2.04110947263437,0.831534253737442,1.4543738383661,59110.3984375,4,0,"0","541M","old",4,0,"lib190920","E1"
"241","541M_d0_INX_541M_d0_001_014.fcs","E2",57642.13671875,73674.015625,51275,18133.6484375,70738.5,16800,3.0699164846231,2.61034066100566,1.09613399546262,2.02707385069238,1.53113691888974,2.54254101959391,0.563193892860826,0.88819423429015,1.99071715175845,0.538129027765107,0.992534941482716,59739.6015625,4,1,"0","541M","old",4,1,"lib190920","E2"
"242","541M_d0_INX_541M_d0_001_014.fcs","F2",64233.2578125,75473.15625,55776,28142.998046875,73053.4140625,25247,2.97673391538641,3.43450492568025,1.46860032239375,2.34337917365026,1.86665978833375,2.62860652978465,0.224503503751421,1.09880228763352,2.26038374129417,0.691106690833513,1.43219887331345,87359.703125,5,1,"0","541M","old",5,1,"lib190920","F2"
"243","541M_d42_INX_541M_d42_001_016.fcs","A1",57854.41796875,72306.7109375,52437,18854.0390625,69156.453125,17867,3.27407419699186,2.24465161345641,0.498920978361315,1.9540980132241,1.61784015603165,2.78794717460485,0.400365444383863,0.579964073574167,2.19692294428721,0.920938135473181,1.3511106841535,1230.69995117188,0,0,"42","541M","old",0,0,"lib190920","A3"
"244","541M_d42_INX_541M_d42_001_016.fcs","A2",55471.19921875,71241.0703125,51029,16191.369140625,68375.3828125,15519,3.63847878169483,2.16395419716888,0.636314911577355,2.59263228254904,0.67443015496093,3.05417771645352,1.07222907892545,0.988240588616695,2.15277548137351,0.560626192272988,0.996114016017403,1585.90002441406,0,1,"42","541M","old",0,1,"lib190920","A4"
"245","541M_d42_INX_541M_d42_001_016.fcs","A3",89226.6171875,77305.671875,75642,28554.818359375,71192.59375,26286,3.20975766411092,3.22889063350998,1.67964386122509,2.4541646111897,1.52017727964599,2.65841533707349,0.80070174422175,1.01491655830667,2.34477960060385,2.21553272591978,1.26025189859436,3507.5,0,2,"42","541M","old",0,2,"lib190920","A5"
"246","541M_d42_INX_541M_d42_001_016.fcs","A4",60927.83984375,71712.7734375,55680,18721.87890625,68591.0703125,17888,3.58609334554102,2.16620064308672,0.683230076242518,2.75082154784141,2.26464663665752,3.03693425453022,1.04236915268746,0.886869332273395,2.19842493661141,-0.141610106748585,1.37082979757653,4265.7001953125,0,3,"42","541M","old",0,3,"lib190920","A6"
"247","541M_d42_INX_541M_d42_001_016.fcs","B1",62504.27734375,71488.3125,57300,14743.509765625,68585.375,14088,3.21346853084358,3.32069594003336,1.60299902234074,2.39034946646377,1.54816668641362,2.69410686177088,0.261368025906723,0.568510119574929,2.14301847810633,0.329086586563194,1.04177286393378,8899.099609375,1,0,"42","541M","old",1,0,"lib190920","B3"
"248","541M_d42_INX_541M_d42_001_016.fcs","B2",65958.1796875,72049.921875,59995,17962.548828125,68377.890625,17216,2.62499953541541,3.00564774065837,0.143460665377148,2.71316652906453,2.1887460822536,2.35368029199683,0.53941387904108,0.769309674506106,2.21086308091556,-0.0487661500769242,0.922803332171939,7806.7998046875,1,1,"42","541M","old",1,1,"lib190920","B4"
"249","541M_d42_INX_541M_d42_001_016.fcs","B3",63810.4375,76651.59375,54557,39742.3984375,75490.0546875,34502,3.16219054145921,1.19160415590569,0.754946729756302,2.32292906072453,0.732203377256548,2.61391336416434,0.967505060645684,0.592157433683792,2.2975700544015,0.678515469825515,1.44604213099989,7117.2998046875,1,2,"42","541M","old",1,2,"lib190920","B5"
"250","541M_d42_INX_541M_d42_001_016.fcs","B4",68439.421875,73167.578125,61301,29173.728515625,72935.4296875,26214,3.39213233496553,1.7102402480318,0.801858557427479,2.79689619058015,0.635420887731904,2.79633653247929,0.662347418374189,0.535072512690135,2.69439214737228,0.56501712424639,1.49987482309531,4767,1,3,"42","541M","old",1,3,"lib190920","B6"
"251","541M_d42_INX_541M_d42_001_016.fcs","C1",58356.69921875,72591.15625,52685,18804.478515625,67137.1953125,18356,3.50882196086592,2.13439369701117,0.368674522551277,2.25138969684419,2.02198763277066,3.02413030040352,0.547479228021868,0.795690953516143,2.18336540540814,0.400076632741312,1.78732895821755,9887.400390625,2,0,"42","541M","old",2,0,"lib190920","C3"
"252","541M_d42_INX_541M_d42_001_016.fcs","C2",47293.77734375,72503.3359375,42749,16399.048828125,70580.421875,15227,3.34038646247805,2.85814798943847,1.19211387527223,2.27867788769857,1.60298458226443,2.79660013888715,0.474807231834991,0.615974794609079,1.80975442951452,0.310674561980329,1.03281652938912,10903.7998046875,2,1,"42","541M","old",2,1,"lib190920","C4"
"253","541M_d42_INX_541M_d42_001_016.fcs","C3",57335.31640625,72363.125,51926,14834.958984375,69494.203125,13990,3.65417015984176,2.911283224897,0.80194952164087,2.27609571478245,1.3364510508695,3.1466076281637,0.346943264671751,0.804350022563856,2.11109426435614,0.797827678681657,0.849108487330825,12729.2001953125,2,2,"42","541M","old",2,2,"lib190920","C5"
"254","541M_d42_INX_541M_d42_001_016.fcs","C4",60413.95703125,70152.90625,56438,16826.208984375,65552.3984375,16822,3.18326245562302,2.84569632445619,0.634392747023656,1.87768921983914,1.65032605374039,2.71260914841462,0.41727453877505,0.685301275160198,2.07340977122899,0.228574050108039,1.0414384171787,13756.7001953125,2,3,"42","541M","old",2,3,"lib190920","C6"
"255","541M_d42_INX_541M_d42_001_016.fcs","D1",81345.578125,75072.71875,71012,35659.59765625,72196.0859375,32370,3.58265785457424,1.76029070715138,0.572679080569512,3.01458144720387,1.84411688236585,3.05190914596565,0.994203346718123,0.865057352262057,2.80819537582226,0.255674597180769,2.015416476769,21505.5,3,0,"42","541M","old",3,0,"lib190920","D3"
"256","541M_d42_INX_541M_d42_001_016.fcs","D2",65489.5390625,74162.328125,57872,20378.599609375,68962.71875,19366,3.43076657411051,1.31681405702395,0.293879556125722,2.93759842595502,1.56008971283062,3.1694767919276,0.608413770945433,0.89915464386096,2.4635998017719,0.463926598890493,1.31159776213569,20984.30078125,3,1,"42","541M","old",3,1,"lib190920","D4"
"257","541M_d42_INX_541M_d42_001_016.fcs","D3",68489.875,72293.40625,62088,27348.26953125,67192.6328125,26674,2.88741265356968,1.00609745776285,0.648728394434021,2.65775585497374,1.07744790055306,2.37410775521513,1.13687159224177,0.710146141784814,2.42615442812636,0.444331683585624,1.54035602505215,20549.30078125,3,2,"42","541M","old",3,2,"lib190920","D5"
"258","541M_d42_INX_541M_d42_001_016.fcs","D4",65314.95703125,71701.0546875,59699,24520.98828125,66202.8359375,24274,2.71068096974665,1.23399031759249,0.699171140902056,2.59030318903119,1.16689245302334,2.1113730304937,0.995106479794619,0.868945368256298,2.5190735396175,0.239507134825976,1.23943992900722,15853.2998046875,3,3,"42","541M","old",3,3,"lib190920","D6"
"259","541M_d42_INX_541M_d42_001_016.fcs","E1",60933.63671875,72753.1328125,54889,16398.458984375,68687.8046875,15646,3.11906831792756,3.02543632985864,0.809826326056622,2.15653552705775,1.78857341426333,2.64001726912098,0.63879412803915,0.872395575586242,2.03420683286664,0.437761103201377,1.41121323306761,22377.19921875,4,0,"42","541M","old",4,0,"lib190920","E3"
"260","541M_d42_INX_541M_d42_001_016.fcs","E2",52776.51953125,70586.984375,49000,17689.37890625,65522.5859375,17693,3.14171919682026,3.07535586469859,1.64065762496714,2.38072771591288,1.65138015478808,2.6149598922436,0.531283895965607,0.985326679334694,2.1777591558636,0.399214878961348,1.10456130878569,23598.30078125,4,1,"42","541M","old",4,1,"lib190920","E4"
"261","541M_d42_INX_541M_d42_001_016.fcs","E3",47518.8203125,70640.65625,44085,16422.6484375,65928.0078125,16325,3.6340170165745,2.69932356928953,1.54714313239936,1.92548709044037,1.29739006944198,3.10911207347138,0.419646415511688,-0.402682100406132,2.95032592559014,0.773811055804156,1.24805635282488,24296.400390625,4,2,"42","541M","old",4,2,"lib190920","E5"
"262","541M_d42_INX_541M_d42_001_016.fcs","E4",60234.16015625,71847.296875,54943,15901.0888671875,66523.7109375,15665,2.8564542315613,1.91807918519895,0.0374763090483766,2.64605718374745,2.01594390134496,2.29787935378139,0.869369943214891,0.820480678116331,2.07867122069671,0.393471543052496,0.874485964904782,24514.099609375,4,3,"42","541M","old",4,3,"lib190920","E6"
"263","541M_d42_INX_541M_d42_001_016.fcs","F1",66691.296875,76275.8203125,57301,32152.638671875,70475.78125,29899,2.53877855582465,0.935647801232857,0.691565662871072,2.53187966692251,0.530037967147118,2.41278233575085,0.849079323228072,0.754951363522161,2.46694476840361,1.03885453687496,1.16591940909637,31132.099609375,5,0,"42","541M","old",5,0,"lib190920","F3"
"264","541M_d42_INX_541M_d42_001_016.fcs","F2",104346.640625,82224.6796875,83168,55931.99609375,77615.7578125,47227,3.16934775589195,2.97749137523771,2.14557213199729,2.97577358026574,1.35748646345927,2.65466979795112,0.877773156863421,1.20474153118535,2.68716626753235,2.80351778152385,1.89578155073015,30527.900390625,5,1,"42","541M","old",5,1,"lib190920","F4"
"265","541M_d42_INX_541M_d42_001_016.fcs","F3",58775.45703125,70620.203125,54544,18691.7890625,66931.765625,18302,3.06966955262509,2.68305556542215,0.864226981765368,2.04823452460323,1.67896648148696,2.50599206209239,0.74880550029091,0.775215488748144,2.10660283242095,0.30170433623856,1.22144864006211,28230.900390625,5,2,"42","541M","old",5,2,"lib190920","F5"
"266","541M_d42_INX_541M_d42_001_016.fcs","F4",57625.8984375,72054.09375,52413,17646.30859375,68690.2109375,16836,3.09433054621388,2.94170199174978,1.05782485373671,1.7784501822683,0.535297554017489,2.51519490305619,0.797583268319106,0.552892965827592,2.15202561051715,0.585181193178172,1.77185220780778,27612,5,3,"42","541M","old",5,3,"lib190920","F6"
"267","541M_d42_INX_541M_d42_001_016.fcs","G1",53607.078125,72824.375,48242,18301.208984375,70994.9140625,16894,2.67905148221204,3.07882974166938,0.943479987649354,1.88504201665657,1.77821153720324,2.11906239387309,0.647797777057679,0.471461256295292,2.12778936011655,0.401924505249526,1.14364352001738,31684.900390625,6,0,"42","541M","old",6,0,"lib190920","G3"
"268","541M_d42_INX_541M_d42_001_016.fcs","G2",58050.45703125,73143.15625,52013,20718.439453125,67061.96875,20247,3.11048176456919,2.99839849714108,1.12357775836011,2.25299935932004,1.58640501733682,2.59636882167531,0.49016627253177,0.131402414837854,2.03373026081141,0.559412345472705,1.03198294944818,33046.6015625,6,1,"42","541M","old",6,1,"lib190920","G4"
"269","541M_d42_INX_541M_d42_001_016.fcs","G3",52811.8984375,71680.2421875,48285,17229.76953125,66688.53125,16932,3.19289863188239,1.13392736579775,0.347637388134782,2.68203524496453,1.45501845288835,2.59435463935469,0.819328735776224,0.758416353818479,1.9266220741373,0.787599733805375,0.975741463147377,33349.6015625,6,2,"42","541M","old",6,2,"lib190920","G5"
"270","541M_d42_INX_541M_d42_001_016.fcs","G4",61297.296875,71807.1640625,55944,20260.599609375,70455.203125,18846,3.2741672466132,3.29147640742454,0.729758722779867,2.28779099496682,1.86820475421034,2.69049604551181,0.469222521739855,0.548292995893522,2.07891627221544,0.356676435167378,0.904221964503957,37570.8984375,6,3,"42","541M","old",6,3,"lib190920","G6"
"271","541M_d42_INX_541M_d42_001_016.fcs","H1",73412.3359375,75941.9609375,63353,27030.259765625,73547.09375,24086,3.05594159614208,1.63079777830123,0.588230007312143,2.81060940366029,1.55259265443319,2.72807266907182,0.393533290190598,0.741679484215985,2.35144571901421,0.630872594413965,1.54668578383447,49501.69921875,7,0,"42","541M","old",7,0,"lib190920","H3"
"272","541M_d42_INX_541M_d42_001_016.fcs","H2",74971.375,82660.234375,59440,32228.158203125,73813.6796875,28614,3.51935214975183,3.5210139169821,1.38588635945232,2.51843337173357,1.94215551289388,3.01014656876524,0.486303205739248,1.24074057314181,2.77370590707648,1.02154175797091,1.56047659473251,48086.5,7,1,"42","541M","old",7,1,"lib190920","H4"
"273","541M_d42_INX_541M_d42_001_016.fcs","H3",58762.69921875,72634.3359375,53020,19113.048828125,67199.1796875,18640,2.71110191239561,2.23180906583708,1.06716529059627,1.69202233888176,1.3195039401497,2.21281760361831,0.752795396660044,0.655766229690001,1.80077377418628,0.616163962472982,1.21226860467126,45690,7,2,"42","541M","old",7,2,"lib190920","H5"
"274","541M_d42_INX_541M_d42_001_016.fcs","H4",66367.078125,72907.3359375,59657,22828.869140625,69085.3671875,21656,2.76605243898384,2.09609250095194,0.837604150868245,2.52181030228619,1.91737242424528,2.50273380019156,0.744858267286886,0.65192132039121,2.26340026197171,0.465993651727318,1.09449403130543,38266.1015625,7,3,"42","541M","old",7,3,"lib190920","H6"
"275","541M_d42_INX_541M_d42_002_017.fcs","A2",110238.2734375,94825.6328125,76188,32418.728515625,89456.578125,23750,3.32403117097052,3.01821643800444,1.24979280322906,2.83080243384902,0.939752208084003,2.78861282067973,1.01433919772487,1.00329555610211,2.70098295817848,1.73949231068225,1.52296946620153,51495.6015625,0,1,"42","541M","old",0,1,NA,NA
"276","541M_d42_INX_541M_d42_002_017.fcs","B2",52321.796875,73430.0078125,46697,14771.8291015625,68112.765625,14213,3.35580550938937,2.19030176504499,0.390579127080189,2.42940701210004,0.222869334171466,2.76342055006375,0.637645249784521,0.621915584648388,1.97546412741095,0.536590125384081,0.44654327757298,52957.1015625,1,1,"42","541M","old",1,1,NA,NA
"277","541M_d42_INX_541M_d42_002_017.fcs","C2",54303.66015625,73301.1640625,48551,18868.19921875,67221.8671875,18395,2.89784752172063,2.3983088197796,0.708126892525787,1.60879217130433,1.04413610277766,2.55822382580611,0.428607624210543,0.554353637862074,1.6835833433767,0.700450766645561,1.3713471660094,54910.3984375,2,1,"42","541M","old",2,1,NA,NA
"278","541M_d42_INX_541M_d42_002_017.fcs","D2",62456.71875,73391.0234375,55772,21533.228515625,68681.640625,20547,3.14513938849762,3.22192466162118,1.23821052590763,1.89124384069915,0.68133236805042,2.69996987130254,0.598162892517849,0.648199420001421,2.02553899461048,0.372556601627636,1.59807205476828,55916.5,3,1,"42","541M","old",3,1,NA,NA
"279","541M_d42_INX_541M_d42_002_017.fcs","E2",57335.8984375,73394.25,51197,17107.638671875,70230.9140625,15964,2.82046968344778,2.43488779252304,1.00821759827988,2.08613052152081,1.41509890904357,2.30717517888831,0.803285910921989,0.906154193575434,2.01007685356034,0.60356771356686,1.48926610726659,59390.1015625,4,1,"42","541M","old",4,1,NA,NA
"280","541M_d42_INX_541M_d42_002_017.fcs","F2",70870.1953125,74953.1796875,61966,22410.55859375,71413.90625,20566,2.98548743587999,1.7191359996575,0.711863900292934,2.75192982484139,0.224189208263781,2.37469165777737,0.945399345105898,0.5112740025469,2.51120598723785,0.803209569899196,1.42077515192649,59676.3984375,5,1,"42","541M","old",5,1,NA,NA
"281","543P_d0_INX_543P_d0_001_014.fcs","A1",105832.140625,83457.453125,83106,36358.6484375,88504.2734375,26923,2.73016977360487,3.14549856328783,1.53559526126077,2.28628465050003,0.659426203400345,2.25057187068054,0.967748392818292,0.257156266167297,2.0276479425213,2.54330498398773,1.4055423917596,6526.39990234375,0,0,"0","543P","old",0,0,"lib190819","A1"
"282","543P_d0_INX_543P_d0_001_014.fcs","A2",128646.4765625,90345.7578125,93319,53994.23828125,111034.7578125,31869,3.34860143038036,3.06721863709856,1.31191757293834,2.05693470028818,2.00803226197049,2.86854362118941,0.877965556251512,0.465816764315891,2.31929186515387,0.559608021725379,1.25181092346801,7193.60009765625,0,1,"0","543P","old",0,1,"lib190819","A2"
"283","543P_d0_INX_543P_d0_001_014.fcs","B1",125940.4140625,88456.71875,93307,46785.71875,96901.234375,31642,3.87832307578738,1.81671006667465,0.821006588027618,2.7319658874533,0.552816249867378,3.22482244679725,0.716635777140171,1.10471055853936,2.56936766528923,3.14877897266456,1.32379151429592,8328.599609375,1,0,"0","543P","old",1,0,"lib190819","B1"
"284","543P_d0_INX_543P_d0_001_014.fcs","B2",116766.5390625,89200.390625,85789,52159.859375,101461.7734375,33691,3.75681401439908,3.49755578226796,1.47691622137909,2.61559917690413,2.15890735194605,3.12493486273682,0.969557792252734,0.696763373378657,2.43323980098208,0.774661851908081,1.42072295100597,7869.60009765625,1,1,"0","543P","old",1,1,"lib190819","B2"
"285","543P_d0_INX_543P_d0_001_014.fcs","C1",113620.859375,87552.5546875,85049,41482.52734375,96664.7265625,28124,3.44312261581078,3.00372015633522,1.03574081403511,2.28335549386445,2.2836939028014,2.78434254881324,0.8784914108113,0.754597167085601,1.98768133182177,0.405709785220477,1.46744811029721,26780.69921875,2,0,"0","543P","old",2,0,"lib190819","C1"
"286","543P_d0_INX_543P_d0_001_014.fcs","C2",115047.8359375,86159.0078125,87510,41429.640625,88010.796875,30850,2.92978927034258,2.64951272347201,0.704168495493788,1.84434516259915,1.73167721823643,2.25286240352292,0.982915283265263,1.07160634328991,1.94494760674972,0.450922028844015,1.72562909075813,27298.099609375,2,1,"0","543P","old",2,1,"lib190819","C2"
"287","543P_d0_INX_543P_d0_001_014.fcs","D1",107515.140625,85980.625,81950,30861.958984375,87281.2890625,23173,2.54103140716654,3.07305455648106,1.38024038940846,1.96697409375658,0.370076265883373,1.8361568167613,0.786849461707403,0.639701921506099,1.89941576951816,2.45264596402296,1.41744412214154,32430.19921875,3,0,"0","543P","old",3,0,"lib190819","D1"
"288","543P_d0_INX_543P_d0_001_014.fcs","D2",128828.0390625,88785.4453125,95093,43282.078125,109675.3828125,25863,3.45893335055679,3.0305190787519,1.28053173362497,2.51960403875844,2.28214291254026,2.8059830503979,0.677274697867458,0.321736737145808,2.36676611104719,1.06146160724285,1.71623410365786,28457.5,3,1,"0","543P","old",3,1,"lib190819","D2"
"289","543P_d0_INX_543P_d0_001_014.fcs","E1",97499.7578125,83724.15625,76319,35576.91015625,87590.3828125,26619,2.95433876107179,2.91287252651548,1.01841046033115,2.01608325620844,1.39997603934857,2.29020004089998,0.912391289255966,0.512951314840586,2.17924540979827,0.888336788281706,0.78885685639439,35192.69921875,4,0,"0","543P","old",4,0,"lib190819","E1"
"290","543P_d0_INX_543P_d0_001_014.fcs","E2",123785.15625,89191.1796875,90955,41928.8671875,99675.3671875,27568,3.32571592429826,3.17816858684469,1.68848048980917,2.37555468684456,2.00932762685989,2.67564048263164,0.906844303535271,0.997469118306469,1.98732912669124,0.228973073192722,1.47352026338922,36614.1015625,4,1,"0","543P","old",4,1,"lib190819","E2"
